name,url,filepath,depth
BryceEReeves,http://brycereeves.com/2023/04/17/governor-youngkin-signs-sb836-into-law-tackles-gambling-addiction-alongside-reeves-and-krizek/,html/Senate/BryceEReeves/brycereeves.com|2023|04|17|governor-youngkin-signs-sb836-into-law-tackles-gambling-addiction-alongside-reeves-and-krizek|1699305448339408,3
BryceEReeves,http://brycereeves.com/2023/04/12/virginia-governor-glenn-youngkin-endorses-state-senator-bryce-reeves-for-re-election/,html/Senate/BryceEReeves/brycereeves.com|2023|04|12|virginia-governor-glenn-youngkin-endorses-state-senator-bryce-reeves-for-re-election|1699305448794932,3
BryceEReeves,http://brycereeves.com/2023/03/20/bryce-reeves-announces-endorsement-by-virginia-police-benevolent-association/,html/Senate/BryceEReeves/brycereeves.com|2023|03|20|bryce-reeves-announces-endorsement-by-virginia-police-benevolent-association|16993054494295592,3
JohnSitkaIII,https://sitkafordelegate.com,html/House/JohnSitkaIII/sitkafordelegate.comJohn Sitka for Delegate16993054515113745,0
BryceEReeves,http://brycereeves.com/2022/11/15/bryce-reeves-announces-re-elect-bid-in-new-28th-senate-district/,html/Senate/BryceEReeves/brycereeves.com|2022|11|15|bryce-reeves-announces-re-elect-bid-in-new-28th-senate-district|16993054522289689,3
BryceEReeves,http://brycereeves.com/2022/10/24/reeves-recalls-sounding-the-alarm-early-on-chinese-nationalists-stealing-us-intellectual-property/,html/Senate/BryceEReeves/brycereeves.com|2022|10|24|reeves-recalls-sounding-the-alarm-early-on-chinese-nationalists-stealing-us-intellectual-property|1699305453804351,3
JohnSitkaIII,https://sitkafordelegate.com/about-john,html/House/JohnSitkaIII/sitkafordelegate.com|about-john1699305455295261,1
BryceEReeves,http://brycereeves.com/2022/04/18/reeves-announces-nra-pvf-endorsement-in-28th-senatorial-district-race/,html/Senate/BryceEReeves/brycereeves.com|2022|04|18|reeves-announces-nra-pvf-endorsement-in-28th-senatorial-district-race|1699305455728768,3
DavidWMarsden,https://marsdenforsenate.nationbuilder.com,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.comSenator Dave Marsden16993054558436887,0
JohnSitkaIII,https://sitkafordelegate.com/on-the-issues,html/House/JohnSitkaIII/sitkafordelegate.com|on-the-issues16993054567638748,1
BryceEReeves,http://brycereeves.com/privacy/,html/Senate/BryceEReeves/brycereeves.com|privacy|1699305457773983,3
JohnSitkaIII,https://sitkafordelegate.com/questions-for-john,html/House/JohnSitkaIII/sitkafordelegate.com|questions-for-john16993054592059712,1
JohnSitkaIII,https://sitkafordelegate.com/contact-us,html/House/JohnSitkaIII/sitkafordelegate.com|contact-us16993054596555958,1
KarenLJenkins,https://karenforvirginia.com,html/House/KarenLJenkins/karenforvirginia.comKaren For Virginia16993054602774591,0
JohnSitkaIII,https://sitkafordelegate.com/volunteer,html/House/JohnSitkaIII/sitkafordelegate.com|volunteer16993054609556832,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/news,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|news1699305461448239,1
JohnSitkaIII,https://sitkafordelegate.com/events,html/House/JohnSitkaIII/sitkafordelegate.com|events16993054617988164,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/contact_us,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|contact_us16993054623204465,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/twitter,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|twitter16993054625992236,1
JohnSitkaIII,https://sitkafordelegate.com/voting-locations,html/House/JohnSitkaIII/sitkafordelegate.com|voting-locations16993054626033566,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/facebook,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|facebook16993054630898647,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/contribute,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|contribute16993054633334131,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/survey,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|survey16993054639066231,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/login,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|login16993054644684653,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/oversight_for_correctional_facilities,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|oversight_for_correctional_facilities16993054652177188,1
KarenLJenkins,https://karenforvirginia.com/about,html/House/KarenLJenkins/karenforvirginia.com|about16993054652478979,1
DavidWMarsden,https://nationbuilder.com/?utm_source=footer&utm_medium=referral&utm_campaign=marsdenforsenate,html/Senate/DavidWMarsden/nationbuilder.com|16993054657390168,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/a_simple_solution_for_gun_violence,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|a_simple_solution_for_gun_violence16993054669182928,1
KarenLJenkins,https://karenforvirginia.com/contact-us,html/House/KarenLJenkins/karenforvirginia.com|contact-us1699305466967609,1
KarenLJenkins,https://karenforvirginia.com/events,html/House/KarenLJenkins/karenforvirginia.com|events16993054675857265,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/electric_vehicle_infrastructure,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|electric_vehicle_infrastructure16993054680887718,1
KarenLJenkins,https://karenforvirginia.com/endorsements,html/House/KarenLJenkins/karenforvirginia.com|endorsements16993054681228588,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/rethinking_juvenile_justice,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|rethinking_juvenile_justice16993054686012678,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/virginia_bill_outlines_winter_storm_lane_restriction_for_truckers,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|virginia_bill_outlines_winter_storm_lane_restriction_for_truckers16993054689880686,1
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/beagles_find_heroes_in_the_virginia_general_assembly,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|beagles_find_heroes_in_the_virginia_general_assembly16993054693986535,2
DavidWMarsden,https://nationbuilder.com/,html/Senate/DavidWMarsden/nationbuilder.com|16993054695205977,2
DavidWMarsden,https://nationbuilder.com/software,html/Senate/DavidWMarsden/nationbuilder.com|software16993054703522298,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/divided_states_of_america,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|divided_states_of_america16993054704711888,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/town_hall,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|town_hall1699305471159251,2
DavidWMarsden,https://nationbuilder.com/nonprofit,html/Senate/DavidWMarsden/nationbuilder.com|nonprofit16993054714859862,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/cdn-cgi/l/email-protection,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|cdn-cgi|l|email-protection16993054721576066,2
DavidWMarsden,https://nationbuilder.com/advocacy,html/Senate/DavidWMarsden/nationbuilder.com|advocacy1699305472488803,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/virginia_s_troubled_history_of_voter_disenfranchisement,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|virginia_s_troubled_history_of_voter_disenfranchisement16993054727610805,2
DavidWMarsden,https://nationbuilder.com/software_for_political_campaigns,html/Senate/DavidWMarsden/nationbuilder.com|software_for_political_campaigns16993054730673869,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/_eight_pieces_of_legislation_with_positive_impact,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|_eight_pieces_of_legislation_with_positive_impact16993054732624052,2
DavidWMarsden,https://marsdenforsenate.nationbuilder.com/news.rss,html/Senate/DavidWMarsden/marsdenforsenate.nationbuilder.com|news.rss16993054738593924,2
DavidWMarsden,https://setup.nationbuilder.com/,html/Senate/DavidWMarsden/setup.nationbuilder.com|16993054738661404,2
DavidWMarsden,https://nationbuilder.com/enterprise,html/Senate/DavidWMarsden/nationbuilder.com|enterprise16993054750391226,2
DavidWMarsden,https://nationbuilder.com/network,html/Senate/DavidWMarsden/nationbuilder.com|network1699305475640424,2
DavidWMarsden,https://nationbuilder.com/pricing,html/Senate/DavidWMarsden/nationbuilder.com|pricing1699305476861751,2
DavidWMarsden,https://nationbuilder.com/resources,html/Senate/DavidWMarsden/nationbuilder.com|resources1699305477316463,2
DavidWMarsden,https://nationbuilder.com/blog,html/Senate/DavidWMarsden/nationbuilder.com|blog16993054794790792,2
DavidWMarsden,https://nationbuilder.com/contact_us,html/Senate/DavidWMarsden/nationbuilder.com|contact_us16993054798821015,2
DavidWMarsden,https://nationbuilder.com/support,html/Senate/DavidWMarsden/nationbuilder.com|support1699305480604058,2
DavidWMarsden,https://nationbuilder.com/nation_login,html/Senate/DavidWMarsden/nationbuilder.com|nation_login16993054809623103,2
DavidWMarsden,https://nationbuilder.com/login,html/Senate/DavidWMarsden/nationbuilder.com|login16993054814889777,2
DavidWMarsden,https://nationbuilder.com/feature_people,html/Senate/DavidWMarsden/nationbuilder.com|feature_people1699305482033514,2
DavidWMarsden,https://nationbuilder.com/feature_website,html/Senate/DavidWMarsden/nationbuilder.com|feature_website1699305482708188,2
DavidWMarsden,https://nationbuilder.com/feature_communications,html/Senate/DavidWMarsden/nationbuilder.com|feature_communications1699305482771886,2
DavidWMarsden,https://www.nationbuilder.partners/directory,html/Senate/DavidWMarsden/www.nationbuilder.partners|directory16993054837348235,2
DavidWMarsden,https://nationbuilder.com/feature_fundraising,html/Senate/DavidWMarsden/nationbuilder.com|feature_fundraising16993054855534348,2
DavidWMarsden,https://nationbuilder.com/feature_actionbutton,html/Senate/DavidWMarsden/nationbuilder.com|feature_actionbutton1699305486235195,2
DavidWMarsden,https://nationbuilder.com/demos,html/Senate/DavidWMarsden/nationbuilder.com|demos16993054866971507,2
DavidWMarsden,https://nationbuilder.com/brands,html/Senate/DavidWMarsden/nationbuilder.com|brands16993054873906956,2
DavidWMarsden,https://nationbuilder.com/communication_webinars,html/Senate/DavidWMarsden/nationbuilder.com|communication_webinars16993054876928966,2
DavidWMarsden,https://nationbuilder.com/europe,html/Senate/DavidWMarsden/nationbuilder.com|europe16993054889766011,2
DavidWMarsden,https://nationbuilder.com/canada,html/Senate/DavidWMarsden/nationbuilder.com|canada16993054903322084,2
DavidWMarsden,https://nationbuilder.com/australia,html/Senate/DavidWMarsden/nationbuilder.com|australia1699305490850242,2
DavidWMarsden,https://nationbuilder.com/stories,html/Senate/DavidWMarsden/nationbuilder.com|stories16993054923658037,2
DavidWMarsden,https://nationbuilder.com/year_in_review_2022,html/Senate/DavidWMarsden/nationbuilder.com|year_in_review_20221699305492941941,2
DavidWMarsden,https://nationbuilder.com/refugee_council_au,html/Senate/DavidWMarsden/nationbuilder.com|refugee_council_au16993054952918553,2
DavidWMarsden,https://nationbuilder.com/ehe_fur_alle,html/Senate/DavidWMarsden/nationbuilder.com|ehe_fur_alle16993054963836548,2
DavidWMarsden,https://nationbuilder.com/humanity_inclusion,html/Senate/DavidWMarsden/nationbuilder.com|humanity_inclusion16993054971848514,2
DavidWMarsden,https://nationbuilder.com/wise_builds_a_movement,html/Senate/DavidWMarsden/nationbuilder.com|wise_builds_a_movement1699305497984864,2
DavidWMarsden,https://nationbuilder.com/a_campaign_built_for_action_to_mobilize_supporters_to_movement_in_just_two_months,html/Senate/DavidWMarsden/nationbuilder.com|a_campaign_built_for_action_to_mobilize_supporters_to_movement_in_just_two_months16993054987054815,2
DavidWMarsden,https://nationbuilder.com/ican,html/Senate/DavidWMarsden/nationbuilder.com|ican16993054994814935,2
DavidWMarsden,https://nationbuilder.com/nz_taxpayers_union_mobilizes_tens_of_thousands_of_grassroots_supporters,html/Senate/DavidWMarsden/nationbuilder.com|nz_taxpayers_union_mobilizes_tens_of_thousands_of_grassroots_supporters1699305501020681,2
DavidWMarsden,https://nationbuilder.com/ready_to_launch,html/Senate/DavidWMarsden/nationbuilder.com|ready_to_launch16993055018064759,2
DavidWMarsden,https://nationbuilder.com/amnesty_kenya,html/Senate/DavidWMarsden/nationbuilder.com|amnesty_kenya16993055028956392,2
DavidWMarsden,https://nationbuilder.com/national_bloc,html/Senate/DavidWMarsden/nationbuilder.com|national_bloc1699305503747687,2
DavidWMarsden,https://nationbuilder.com/audiopedia,html/Senate/DavidWMarsden/nationbuilder.com|audiopedia16993055057077868,2
DavidWMarsden,https://nationbuilder.com/mothers_out_front,html/Senate/DavidWMarsden/nationbuilder.com|mothers_out_front16993055064732432,2
DavidWMarsden,https://nationbuilder.com/carbon_neutral_indiana,html/Senate/DavidWMarsden/nationbuilder.com|carbon_neutral_indiana1699305507203222,2
DavidWMarsden,https://nationbuilder.com/fairvote_2020,html/Senate/DavidWMarsden/nationbuilder.com|fairvote_20201699305508136454,2
DavidWMarsden,https://nationbuilder.com/democrats_abroad,html/Senate/DavidWMarsden/nationbuilder.com|democrats_abroad16993055089105499,2
DavidWMarsden,https://nationbuilder.com/changethenow,html/Senate/DavidWMarsden/nationbuilder.com|changethenow16993055097272263,2
DavidWMarsden,https://nationbuilder.com/mendelson_campaign_inspires_his_community_by_prioritizing_supporter_relationships,html/Senate/DavidWMarsden/nationbuilder.com|mendelson_campaign_inspires_his_community_by_prioritizing_supporter_relationships16993055107230368,2
DavidWMarsden,https://nationbuilder.com/hastings_heart_uk,html/Senate/DavidWMarsden/nationbuilder.com|hastings_heart_uk1699305511533274,2
DavidWMarsden,https://support.nationbuilder.com/en/collections/1759541-intro-to-nationbuilder,html/Senate/DavidWMarsden/support.nationbuilder.com|en|collections|1759541-intro-to-nationbuilder16993055116833045,2
DavidWMarsden,https://nationbuilder.com/fundraising,html/Senate/DavidWMarsden/nationbuilder.com|fundraising16993055133736625,2
DavidWMarsden,https://nationbuilder.com/purpose_driven_engagement,html/Senate/DavidWMarsden/nationbuilder.com|purpose_driven_engagement16993055141770594,2
DavidWMarsden,https://support.nationbuilder.com/en/collections/1657582-faqs,html/Senate/DavidWMarsden/support.nationbuilder.com|en|collections|1657582-faqs16993055143392456,2
DavidWMarsden,https://nationbuilder.com/mobilizing_thousands_how_best_for_britain_amplified_voter_voices,html/Senate/DavidWMarsden/nationbuilder.com|mobilizing_thousands_how_best_for_britain_amplified_voter_voices16993055148951073,2
DavidWMarsden,http://status.nationbuilder.com,html/Senate/DavidWMarsden/status.nationbuilder.com301 Moved Permanently16993055150467343,2
DavidWMarsden,http://uptime.nationbuilder.com,html/Senate/DavidWMarsden/uptime.nationbuilder.com16993055155802624,2
DavidWMarsden,https://nationbuilder.com/building_a_greener_future_how_treepeople_leads_community_organizing_for_a_better_environment,html/Senate/DavidWMarsden/nationbuilder.com|building_a_greener_future_how_treepeople_leads_community_organizing_for_a_better_environment16993055157271335,2
DavidWMarsden,https://nationbuilder.com/interfaith_partners_for_the_chesapeake_unite_faith_and_action_to_build_a_network_of_change,html/Senate/DavidWMarsden/nationbuilder.com|interfaith_partners_for_the_chesapeake_unite_faith_and_action_to_build_a_network_of_change16993055164711206,2
